Date,Adj Close
2014-10-03,33.77
2014-10-06,34.040001
2014-10-07,33.439999
2014-10-08,33
2014-10-09,32.110001
2014-10-10,32.18
2014-10-13,31.99
2014-10-14,30.85
2014-10-15,30.67
2014-10-16,31.1
2014-10-17,31.25
2014-10-20,31.139999
2014-10-21,31.299999
2014-10-22,30.549999
2014-10-23,31.059999
2014-10-24,30.879999
2014-10-27,30.639999
2014-10-28,30.82
2014-10-29,31.23
2014-10-30,30.76
2014-10-31,30.629999
2014-11-03,29.76
2014-11-04,29.299999
2014-11-05,29.950001
2014-11-06,29.6
2014-11-07,29.76
2014-11-10,29.34
2014-11-11,29.42
2014-11-12,29.139999
2014-11-13,28.290001
2014-11-14,28.83
2014-11-17,28.68
2014-11-18,28.200001
2014-11-19,28.25
2014-11-20,28.73
2014-11-21,29.1
2014-11-24,28.74
2014-11-25,28.030001
2014-11-26,27.9
2014-11-28,25.58
2014-12-01,26.32
2014-12-02,25.58
2014-12-03,25.58
2014-12-04,25.34
2014-12-05,24.959999
2014-12-08,23.91
2014-12-09,24.200001
2014-12-10,23.280001
2014-12-11,22.68
2014-12-12,21.93
2014-12-15,21.059999
2014-12-16,21.299999
2014-12-17,21.34
2014-12-18,20.74
2014-12-19,21.959999
2014-12-22,20.92
2014-12-23,21.559999
2014-12-24,21.049999
2014-12-26,20.780001
2014-12-29,20.299999
2014-12-30,20.290001
2014-12-31,20.360001
2015-01-02,19.889999
2015-01-05,18.790001
2015-01-06,18.049999
2015-01-07,18.370001
2015-01-08,18.549999
2015-01-09,18.280001
2015-01-12,17.41
2015-01-13,17.620001
2015-01-14,18.27
2015-01-15,17.450001
2015-01-16,18.33
2015-01-20,17.48
2015-01-21,17.77
2015-01-22,17.41
2015-01-23,17
2015-01-26,16.870001
2015-01-27,17.209999
2015-01-28,16.559999
2015-01-29,16.68
2015-01-30,17.82
2015-02-02,18.620001
2015-02-03,19.620001
2015-02-04,18.280001
2015-02-05,19.030001
2015-02-06,19.469999
2015-02-09,19.77
2015-02-10,18.940001
2015-02-11,18.51
2015-02-12,19.18
2015-02-13,19.620001
2015-02-17,19.790001
2015-02-18,19.26
2015-02-19,19.1
2015-02-20,18.65
2015-02-23,18.110001
2015-02-24,18.040001
2015-02-25,18.65
2015-02-26,18.030001
2015-02-27,18.1
2015-03-02,18.32
2015-03-03,18.49
2015-03-04,19.01
2015-03-05,18.709999
2015-03-06,18.24
2015-03-09,18.35
2015-03-10,17.91
2015-03-11,17.77
2015-03-12,17.440001
2015-03-13,16.799999
2015-03-16,16.35
2015-03-17,15.96
2015-03-18,16.76
2015-03-19,16.08
2015-03-20,16.43
2015-03-23,16.780001
2015-03-24,16.790001
2015-03-25,17.360001
2015-03-26,18.209999
2015-03-27,17.139999
2015-03-30,17.23
2015-03-31,16.84
2015-04-01,17.58
2015-04-02,17.559999
2015-04-06,18.43
2015-04-07,19.059999
2015-04-08,18.07
2015-04-09,18.030001
2015-04-10,18.41
2015-04-13,18.5
2015-04-14,18.82
2015-04-15,19.709999
2015-04-16,19.940001
2015-04-17,19.84
2015-04-20,19.889999
2015-04-21,19.450001
2015-04-22,19.360001
2015-04-23,19.76
2015-04-24,19.67
2015-04-27,19.52
2015-04-28,19.6
2015-04-29,20.120001
2015-04-30,20.51
2015-05-01,20.4
2015-05-04,20.280001
2015-05-05,20.76
2015-05-06,20.82
2015-05-07,20.200001
2015-05-08,20.42
2015-05-11,20.379999
2015-05-12,20.74
2015-05-13,20.610001
2015-05-14,20.530001
2015-05-15,20.52
2015-05-18,20.440001
2015-05-19,19.629999
2015-05-20,19.84
2015-05-21,20.5
2015-05-22,20.25
2015-05-26,19.690001
2015-05-27,19.48
2015-05-28,19.559999
2015-05-29,20.309999
2015-06-01,20.360001
2015-06-02,20.68
2015-06-03,20.17
2015-06-04,19.66
2015-06-05,19.9
2015-06-08,19.709999
2015-06-09,20.209999
2015-06-10,20.639999
2015-06-11,20.49
2015-06-12,20.27
2015-06-15,20.15
2015-06-16,20.26
2015-06-17,20.209999
2015-06-18,20.360001
2015-06-19,20.02
2015-06-22,20.16
2015-06-23,20.469999
2015-06-24,20.200001
2015-06-25,19.98
2015-06-26,19.98
2015-06-29,19.51
2015-06-30,19.879999
2015-07-01,19.1
2015-07-02,18.93
2015-07-06,17.73
2015-07-07,17.76
2015-07-08,17.379999
2015-07-09,17.709999
2015-07-10,17.67
2015-07-13,17.51
2015-07-14,17.719999
2015-07-15,17.23
2015-07-16,17.049999
2015-07-17,16.99
2015-07-20,16.690001
2015-07-21,16.91
2015-07-22,16.34
2015-07-23,16.139999
2015-07-24,16.030001
2015-07-27,15.65
2015-07-28,15.85
2015-07-29,16.24
2015-07-30,16.1
2015-07-31,15.59
2015-08-03,15.1
2015-08-04,15.22
2015-08-05,15.03
2015-08-06,14.87
2015-08-07,14.56
2015-08-10,14.89
2015-08-11,14.48
2015-08-12,14.44
2015-08-13,14.09
2015-08-14,13.99
2015-08-17,13.89
2015-08-18,14.05
2015-08-19,13.43
2015-08-20,13.37
2015-08-21,13.23
2015-08-24,12.49
2015-08-25,12.73
2015-08-26,12.77
2015-08-27,13.95
2015-08-28,14.88
2015-08-31,15.89
2015-09-01,14.81
2015-09-02,15.09
2015-09-03,15.34
2015-09-04,15.08
2015-09-08,15.02
2015-09-09,14.52
2015-09-10,14.93
2015-09-11,14.65
2015-09-14,14.39
2015-09-15,14.57
2015-09-16,15.36
2015-09-17,15.23
2015-09-18,14.62
2015-09-21,15.05
2015-09-22,14.92
2015-09-23,14.44
2015-09-24,14.59
2015-09-25,14.71
2015-09-28,14.38
2015-09-29,14.61
2015-09-30,14.68
2015-10-01,14.58
2015-10-02,14.77
2015-10-05,15
2015-10-06,15.74
2015-10-07,15.57
2015-10-08,16.040001
2015-10-09,15.99
2015-10-12,15.31
2015-10-13,15.06
2015-10-14,15.05
2015-10-15,15.13
2015-10-16,15.22
2015-10-19,14.83
2015-10-20,14.73
2015-10-21,14.43
2015-10-22,14.51
2015-10-23,14.27
2015-10-26,14.01
2015-10-27,13.82
2015-10-28,14.69
2015-10-29,14.63
2015-10-30,14.81
2015-11-02,14.75
2015-11-03,15.28
2015-11-04,14.85
2015-11-05,14.48
2015-11-06,14.23
2015-11-09,14.08
2015-11-10,14.09
2015-11-11,13.76
2015-11-12,13.35
2015-11-13,13.06
2015-11-16,13.39
2015-11-17,13.01
2015-11-18,13.05
2015-11-19,12.96
2015-11-20,12.93
2015-11-23,13.02
2015-11-24,13.32
2015-11-25,13.39
2015-11-27,13.03
2015-11-30,12.93
2015-12-01,12.95
2015-12-02,12.48
2015-12-03,12.77
2015-12-04,12.46
2015-12-07,11.72
2015-12-08,11.68
2015-12-09,11.56
2015-12-10,11.37
2015-12-11,11.07
2015-12-14,11.16
2015-12-15,11.4
2015-12-16,10.99
2015-12-17,10.74
2015-12-18,10.66
2015-12-21,10.66
2015-12-22,10.77
2015-12-23,11.26
2015-12-24,11.3
2015-12-28,10.93
2015-12-29,11.26
2015-12-30,10.93
2015-12-31,11
2016-01-04,10.98
2016-01-05,10.66
2016-01-06,10.11
2016-01-07,9.9
2016-01-08,9.8
2016-01-11,9.25
2016-01-12,9.17
2016-01-13,9.09
2016-01-14,9.23
2016-01-15,8.79
2016-01-19,8.49
2016-01-20,8.24
2016-01-21,8.56
2016-01-22,9.27
2016-01-25,8.54
2016-01-26,8.97
2016-01-27,9.18
2016-01-28,9.7
2016-01-29,9.65
2016-02-01,9.02
2016-02-02,8.57
2016-02-03,9.34
2016-02-04,9.12
2016-02-05,8.91
2016-02-08,8.64
2016-02-09,8.18
2016-02-10,7.96
2016-02-11,7.99
2016-02-12,8.33
2016-02-16,8.31
2016-02-17,8.78
2016-02-18,8.66
2016-02-19,8.55
2016-02-22,8.91
2016-02-23,8.48
2016-02-24,8.59
2016-02-25,8.8
2016-02-26,8.78
2016-02-29,9
2016-03-01,9.15
2016-03-02,9.3
2016-03-03,9.25
2016-03-04,9.65
2016-03-07,10.11
2016-03-08,9.65
2016-03-09,10.15
2016-03-10,10.04
2016-03-11,10.19
2016-03-14,9.88
2016-03-15,9.7
2016-03-16,10.18
2016-03-17,10.55
2016-03-18,10.48
2016-03-21,10.59
2016-03-22,10.54
2016-03-23,10.11
2016-03-24,10.06
2016-03-28,10.01
2016-03-29,9.8
2016-03-30,9.73
2016-03-31,9.7
2016-04-01,9.33
2016-04-04,9.08
2016-04-05,9.13
2016-04-06,9.6
2016-04-07,9.51
2016-04-08,10.03
2016-04-11,10.28
2016-04-12,10.64
2016-04-13,10.51
2016-04-14,10.48
2016-04-15,10.25
2016-04-18,10.17
2016-04-19,10.44
2016-04-20,10.76
2016-04-21,10.72
2016-04-22,10.76
2016-04-25,10.55
2016-04-26,10.81
2016-04-27,11.14
2016-04-28,11.22
2016-04-29,11.3
2016-05-02,11.05
2016-05-03,10.74
2016-05-04,10.79
2016-05-05,10.9
2016-05-06,10.96
2016-05-09,10.68
2016-05-10,10.99
2016-05-11,11.34
2016-05-12,11.45
2016-05-13,11.37
2016-05-16,11.76
2016-05-17,11.92
2016-05-18,11.7
2016-05-19,11.79
2016-05-20,11.75
2016-05-23,11.66
2016-05-24,11.82
2016-05-25,12.03
2016-05-26,11.95
2016-05-27,11.98
2016-05-31,11.87
2016-06-01,11.93
2016-06-02,11.86
2016-06-03,11.82
2016-06-06,12.04
